ngram,freq
project_ADJ,415487
kindly_ADJ,415426
Morales_NOUN,415407
Barnard_NOUN,415402
wielded_VERB,415393
endanger_VERB,415391
TF_NOUN,415376
clot_NOUN,415279
desirous_ADJ,415250
birthplace_NOUN,415214
pubic_ADJ,415205
anus_NOUN,415204
Tampa_NOUN,415197
Inspired_VERB,415192
embargo_NOUN,415168
surgeries_NOUN,415104
selling_ADJ,415102
unintentional_ADJ,415087
Signed_VERB,415085
stud_NOUN,415010
TEST_NOUN,414957
scribbled_VERB,414911
ass_ADJ,414873
und_NOUN,414831
INC_NOUN,414817
ventilator_NOUN,414783
continuance_NOUN,414782
Revisited_NOUN,414777
touch_ADJ,414735
Ever_NOUN,414727
Kremlin_NOUN,414716
Plaintiff_NOUN,414708
SSA_NOUN,414677
się_X,414652
decaying_VERB,414634
weakening_VERB,414522
L2_NUM,414517
Unique_ADJ,414514
Reported_VERB,414438
Created_VERB,414436
Medium_NOUN,414427
slum_NOUN,414392
negotiating_NOUN,414390
Opening_NOUN,414388
plug_ADJ,414381
outliers_NOUN,414331
area_ADJ,414330
Emissions_NOUN,414277
melting_ADJ,414241
communist_NOUN,414223
Beliefs_NOUN,414215
Meet_NOUN,414187
tangential_ADJ,414180
abstractions_NOUN,414082
histological_ADJ,414046
Popper_NOUN,414040
feasts_NOUN,414023
Holding_NOUN,413985
Tenth_ADJ,413977
honoring_VERB,413973
Bern_NOUN,413971
vacations_NOUN,413971
thither_DET,413938
sickly_ADJ,413927
Triumph_NOUN,413905
cocktails_NOUN,413898
searches_VERB,413890
daunting_ADJ,413876
EU_X,413860
conspicuously_ADV,413843
HB_NOUN,413831
undefined_ADJ,413815
kor_NOUN,413798
McKenna_NOUN,413792
werewolf_NOUN,413782
view_ADJ,413761
smashing_VERB,413760
precedence_ADV,413738
legislator_NOUN,413726
hiking_VERB,413722
migrant_NOUN,413669
oaks_NOUN,413667
shortening_NOUN,413643
Spine_NOUN,413639
γ_ADJ,413620
Flag_NOUN,413594
Giuseppe_NOUN,413551
tweets_NOUN,413524
boring_VERB,413489
Beginning_NOUN,413467
epoxy_NOUN,413464
Bohr_NOUN,413459
ejection_NOUN,413436
kingship_NOUN,413338
cowboys_NOUN,413316
Asa_NOUN,413314
Sabine_NOUN,413295
opposes_VERB,413290
teasing_NOUN,413277
Christy_NOUN,413274
Conan_NOUN,413219
vii_X,413195
Ponty_NOUN,413188
Utilities_NOUN,413167
stratified_ADJ,413151
Kira_NOUN,413126
governess_NOUN,413110
munitions_NOUN,413054
misled_VERB,413029
budding_VERB,412992
HPLC_NOUN,412959
Jewel_NOUN,412955
insult_VERB,412929
Owners_NOUN,412923
Samaritan_NOUN,412888
american_ADJ,412854
J.F._NOUN,412851
admirers_NOUN,412767
expectantly_ADV,412760
Reyes_NOUN,412758
investigates_VERB,412747
Anglican_NOUN,412736
kar_X,412707
ek_X,412690
romances_NOUN,412686
Colby_NOUN,412603
Provisional_ADJ,412602
Hidden_ADJ,412596
qualifying_NOUN,412544
parting_NOUN,412529
whisk_VERB,412506
deposit_VERB,412503
furs_NOUN,412502
protease_NOUN,412487
heartfelt_ADJ,412478
Mandarin_NOUN,412453
antics_NOUN,412397
Hawaiian_NOUN,412396
scooted_VERB,412390
isotopes_NOUN,412380
grooves_NOUN,412351
pernicious_ADJ,412350
Gd_NOUN,412345
Literary_ADJ,412331
deviate_VERB,412306
constitutionally_ADV,412304
Norm_NOUN,412300
Kerala_NOUN,412270
Ballard_NOUN,412244
circuitry_NOUN,412238
shyly_ADV,412209
seaweed_NOUN,412126
Gilles_NOUN,412121
satirical_ADJ,412112
Britons_NOUN,412083
intermediates_NOUN,412064
convicts_NOUN,412047
conjugate_NOUN,412042
HCV_NOUN,412009
recycled_VERB,411915
finality_NOUN,411901
wryly_ADV,411878
catheters_NOUN,411833
Both_CONJ,411828
accentuated_VERB,411821
Archibald_NOUN,411801
hydroxyl_NOUN,411779
rebelled_VERB,411777
Humboldt_NOUN,411769
exclusionary_ADJ,411750
deforestation_NOUN,411730
tropes_NOUN,411700
Candida_NOUN,411697
λ_ADJ,411683
unintentionally_ADV,411629
Batman_NOUN,411571
Silverman_NOUN,411558
Dominique_NOUN,411488
engraving_NOUN,411485
saucer_NOUN,411476
STAFF_NOUN,411447
magically_ADV,411388
memorize_VERB,411336
∈_X,411334
Raamattu_NOUN,411330
Laughing_VERB,411238
Harmondsworth_NOUN,411224
Kristin_NOUN,411205
comical_ADJ,411202
Bethesda_NOUN,411185
Haynes_NOUN,411140
Landau_NOUN,411094
Semi_ADJ,411088
Powder_NOUN,411080
Inhibition_NOUN,411055
SCM_NOUN,411044
Crescent_NOUN,411036
disinterested_ADJ,410982
overdue_ADJ,410968
famed_ADJ,410966
swine_NOUN,410945
criminology_NOUN,410905
rein_NOUN,410891
lost_ADJ,410884
Irvine_NOUN,410854
O'Donnell_NOUN,410836
meticulously_ADV,410820
thugs_NOUN,410754
tighter_ADV,410710
Fitness_NOUN,410680
pointers_NOUN,410676
empathic_ADJ,410587
not_ADJ,410577
Hat_NOUN,410576
Expert_NOUN,410489
AZ_NOUN,410460
synergy_NOUN,410433
Rey_NOUN,410413
subdivisions_NOUN,410413
Precisely_ADV,410393
conquests_NOUN,410360
Armenians_NOUN,410346
pours_VERB,410324
Belgrade_NOUN,410320
crumble_VERB,410278
spontaneity_NOUN,410226
villains_NOUN,410217
photosynthetic_ADJ,410217
Dedication_NOUN,410187
partisans_NOUN,410136
KNOW_VERB,410083
bribes_NOUN,410069
Faraday_NOUN,410054
idiots_NOUN,410026
minus_NOUN,410014
Prometheus_NOUN,410010
iPod_NOUN,409970
Hosea_NOUN,409953
chariots_NOUN,409926
larynx_NOUN,409922
Commandments_NOUN,409883
Pharmacy_NOUN,409882
cleansed_VERB,409866
newborns_NOUN,409865
hi_NOUN,409810
punishable_ADJ,409791
Doe_NOUN,409776
miscarriage_NOUN,409766
internalized_VERB,409759
trudged_VERB,409740
fluctuating_VERB,409697
immutable_ADJ,409690
们_NOUN,409656
Shields_NOUN,409590
cumin_NOUN,409537
tectonic_ADJ,409474
Dollars_NOUN,409446
peasantry_NOUN,409421
trachea_NOUN,409419
Jakarta_NOUN,409416
Rican_NOUN,409405
pup_NOUN,409368
McClellan_NOUN,409352
reconsideration_NOUN,409294
φ_X,409277
Granada_NOUN,409243
Giorgio_NOUN,409242
VS_NOUN,409221
Lorna_NOUN,409205
soaked_ADJ,409197
suitcases_NOUN,409195
Needs_NOUN,409144
Babylonian_ADJ,409120
seaside_NOUN,409114
connotation_NOUN,409112
Minerals_NOUN,409111
board_ADJ,409048
Reddy_NOUN,409016
anecdotal_ADJ,409005
Started_VERB,408913
cults_NOUN,408823
Visitor_NOUN,408811
Tonight_NOUN,408806
lactate_NOUN,408799
Corp_NOUN,408775
Tex._NOUN,408741
defaults_NOUN,408664
undressed_VERB,408645
fir_NOUN,408613
narrowing_NOUN,408528
Feelings_NOUN,408527
Blade_NOUN,408513
Monkey_NOUN,408487
benefiting_VERB,408439
revolved_VERB,408418
unquestionably_ADV,408400
Cavendish_NOUN,408385
Sloane_NOUN,408349
CLINICAL_ADJ,408336
predation_NOUN,408292
Quran_NOUN,408253
Wire_NOUN,408227
rustling_NOUN,408203
Penal_NOUN,408198
Olympic_ADJ,408157
boundless_ADJ,408149
undercover_ADJ,408115
invasions_NOUN,408089
Dissertation_NOUN,408065
braid_NOUN,408057
rus_NOUN,408038
Genoa_NOUN,408018
Yugoslav_NOUN,407976
flip_NOUN,407923
projectile_NOUN,407885
Manufacturers_NOUN,407884
Transfer_VERB,407879
subtracting_VERB,407857
Ecol_NOUN,407839
workshops_VERB,407815
goggles_NOUN,407802
paras_VERB,407782
Died_VERB,407754
defiantly_ADV,407732
naught_NOUN,407712
Faust_NOUN,407705
campaigning_NOUN,407610
booths_NOUN,407583
cramped_VERB,407558
Cord_NOUN,407552
Tennyson_NOUN,407514
thrombocytopenia_NOUN,407488
boldness_NOUN,407449
Composite_NOUN,407446
inquisitive_ADJ,407445
Lizzy_NOUN,407430
OC_NOUN,407406
Scales_NOUN,407406
monologue_NOUN,407356
Potomac_NOUN,407348
Larkin_NOUN,407345
GDR_NOUN,407309
pi_NOUN,407306
LT_NOUN,407254
fun_ADJ,407226
humbled_VERB,407201
subdue_VERB,407166
paints_NOUN,407150
Barrow_NOUN,407116
correlated_ADJ,407083
fittings_NOUN,407067
Granger_NOUN,407048
collateral_ADJ,407040
Lennon_NOUN,407040
skilful_ADJ,407026
rushes_VERB,406994
tenancy_NOUN,406972
sounding_ADJ,406969
Specify_VERB,406938
Contacts_NOUN,406935
Shay_NOUN,406868
rotates_VERB,406854
linearity_NOUN,406843
receding_VERB,406841
rubric_NOUN,406841
resonate_VERB,406824
Losing_VERB,406800
Pergamon_NOUN,406781
symbolize_VERB,406746
piss_VERB,406665
Domingo_NOUN,406665
console_VERB,406664
Congressional_ADJ,406625
decomposed_VERB,406625
Esq_NOUN,406620
Cyber_NOUN,406613
bombings_NOUN,406588
Productions_NOUN,406584
Rent_NOUN,406582
contemporary_NOUN,406570
annexed_VERB,406557
exponents_NOUN,406517
suffers_NOUN,406511
eminently_ADV,406508
_NUM,406492
GAO_NOUN,406491
Dharma_NOUN,406482
Stephan_NOUN,406467
acupuncture_NOUN,406425
Gallup_NOUN,406424
thе_X,406398
fruition_NOUN,406389
breathlessly_ADV,406384
Immunology_NOUN,406382
Close_VERB,406380
Infections_NOUN,406363
ECtHR_NOUN,406352
grievous_ADJ,406349
λ_ADP,406346
errands_NOUN,406346
Pizza_NOUN,406334
digested_VERB,406253
game_ADJ,406241
combating_VERB,406226
punches_NOUN,406214
embroidered_ADJ,406212
trot_NOUN,406177
Reformed_NOUN,406156
jogged_VERB,406135
workspace_NOUN,406132
concentrates_VERB,406131
underpinned_VERB,406065
spake_VERB,406057
laughing_NOUN,406025
WB_NOUN,406020
pathos_NOUN,406005
Kristen_NOUN,406000
Xing_NOUN,405997
Luce_NOUN,405976
rpm_NOUN,405912
Leroy_NOUN,405906
silicone_NOUN,405879
Lie_NOUN,405863
banning_VERB,405845
COM_NOUN,405841
Loch_NOUN,405794
slits_NOUN,405740
changing_NOUN,405722
_NUM,405721
southeast_ADJ,405711
stifle_VERB,405708
Eph_NOUN,405708
resonates_VERB,405569
cytokine_NOUN,405562
Patsy_NOUN,405560
snort_NOUN,405540
foci_NOUN,405521
Ko_NOUN,405515
chaired_VERB,405489
Brodie_NOUN,405417
Memoir_NOUN,405408
Austrian_NOUN,405390
appointed_ADJ,405374
boosted_VERB,405354
harvesting_NOUN,405344
hemodynamic_ADJ,405303
nightstand_NOUN,405280
Clouds_NOUN,405270
Engel_NOUN,405200
Cattle_NOUN,405188
scrutinized_VERB,405186
intergovernmental_ADJ,405150
detainees_NOUN,405146
Romanticism_NOUN,405115
necessitate_VERB,405111
haue_VERB,405083
ballad_NOUN,405076
emptying_VERB,405024
erythema_NOUN,405013
degrees_NUM,404979
Hattie_NOUN,404974
Axial_NOUN,404906
put_ADJ,404876
squadrons_NOUN,404842
portals_NOUN,404838
CAM_NOUN,404831
exemplify_VERB,404826
sexism_NOUN,404782
Skill_NOUN,404779
ECM_NOUN,404776
theses_NOUN,404767
grassland_NOUN,404718
burials_NOUN,404701
tasting_NOUN,404696
Goffman_NOUN,404674
pungent_ADJ,404672
uncontrollably_ADV,404638
89-90_NUM,404635
dost_VERB,404635
TT_NOUN,404614
lucid_ADJ,404612
Bergen_NOUN,404608
esophageal_ADJ,404597
sow_VERB,404562
pal_NOUN,404556
Tigers_NOUN,404544
Ingram_NOUN,404442
analyzer_NOUN,404433
McCoy_NOUN,404430
averse_ADJ,404412
internationalization_NOUN,404396
mi_NOUN,404360
□_NOUN,404352
injurious_ADJ,404344
Dominion_NOUN,404342
piling_VERB,404336
tidings_NOUN,404332
Accept_VERB,404330
Incubation_NOUN,404319
Sgt_NOUN,404290
Voltage_NOUN,404268
singles_NOUN,404259
Install_VERB,404216
solves_VERB,404162
metaphorically_ADV,404151
tiled_ADJ,404101
creaking_VERB,404086
Concerns_NOUN,404063
Jaime_NOUN,404057
indexing_NOUN,404056
thicket_NOUN,404045
inanimate_ADJ,404043
smelt_VERB,404029
Ga._NOUN,403975
coriander_NOUN,403974
Epistle_NOUN,403960
altars_NOUN,403936
Ribbon_NOUN,403916
happenings_NOUN,403899
Leg_NOUN,403899
flimsy_ADJ,403862
Malaya_NOUN,403792
programmatic_ADJ,403787
repeats_NOUN,403786
hospitable_ADJ,403739
Volunteer_NOUN,403702
inaugural_NOUN,403695
strives_VERB,403686
judicious_ADJ,403684
many_ADV,403646
Grief_NOUN,403601
wafer_NOUN,403572
Liv_NOUN,403488
Ogden_NOUN,403476
workable_ADJ,403433
trifle_NOUN,403411
Dryden_NOUN,403408
modelling_VERB,403389
steeped_VERB,403374
insiders_NOUN,403345
Generalized_NOUN,403258
governing_NOUN,403246
C.F.R._NOUN,403220
Universidad_NOUN,403212
HRM_NOUN,403206
Wendell_NOUN,403201
Sims_NOUN,403173
Damian_NOUN,403140
sonic_ADJ,403111
Timing_NOUN,403105
Combined_NOUN,403103
Para_NOUN,403091
psalms_NOUN,403088
extrusion_NOUN,403079
zoom_NOUN,403065
SPSS_NOUN,403048
Ramon_NOUN,403008
browned_VERB,403005
multilingual_ADJ,403005
subsections_NOUN,402996
alumni_NOUN,402981
Lorenz_NOUN,402964
99-100_NUM,402926
mistake_VERB,402924
Combat_NOUN,402826
homology_NOUN,402722
Carmichael_NOUN,402698
shadowed_VERB,402697
raven_NOUN,402669
mitigated_VERB,402660
Concord_NOUN,402654
Finish_VERB,402637
Argentine_ADJ,402627
auditing_NOUN,402614
◦_NOUN,402588
specializing_VERB,402564
sensitivities_NOUN,402557
eagles_NOUN,402555
malpractice_NOUN,402425
cornea_NOUN,402416
con_ADJ,402381
fodder_NOUN,402376
mango_NOUN,402351
Crohn_NOUN,402338
Paterson_NOUN,402318
M.R._NOUN,402298
Extract_VERB,402281
marred_VERB,402201
grate_NOUN,402194
β_ADP,402180
Booker_NOUN,402166
wiggled_VERB,402158
p53_NOUN,402149
IG_NOUN,402127
sociopolitical_ADJ,402117
virulence_NOUN,402096
Gy_NOUN,402093
retrieving_VERB,402088
Elgar_NOUN,402081
murdering_VERB,401991
doin_VERB,401982
buffers_NOUN,401967
echocardiography_NOUN,401929
på_X,401918
Hewitt_NOUN,401918
pessimism_NOUN,401908
Mediation_NOUN,401891
Straight_ADJ,401890
Chesapeake_NOUN,401864
에_NOUN,401842
recollect_VERB,401830
fleshy_ADJ,401824
Yiddish_NOUN,401796
drug_ADJ,401794
southeast_NOUN,401787
dismantled_VERB,401752
transports_NOUN,401744
Diplomatic_ADJ,401727
firearm_NOUN,401725
throbbing_NOUN,401724
Seville_NOUN,401716
crescent_NOUN,401680
parrot_NOUN,401675
receded_VERB,401662
libido_NOUN,401631
¯_ADJ,401573
Elders_NOUN,401571
neurotic_ADJ,401562
Coding_NOUN,401510
sheen_NOUN,401509
Saw_VERB,401508
Empirical_NOUN,401497
lunches_NOUN,401486
Principal_ADJ,401483
altruistic_ADJ,401466
Chef_NOUN,401465
ofa_VERB,401462
PN_NOUN,401460
ponies_NOUN,401412
Paso_NOUN,401408
objectionable_ADJ,401399
invariance_NOUN,401345
T2_NUM,401306
denim_NOUN,401298
O'Malley_NOUN,401271
MAKES_VERB,401262
Titanic_NOUN,401256
worries_VERB,401255
Footnote_NOUN,401251
shaman_NOUN,401235
fissure_NOUN,401231
Susannah_NOUN,401180
Whitehall_NOUN,401159
Brecht_NOUN,401150
Alistair_NOUN,401135
Telugu_NOUN,401112
harms_NOUN,401097
vie_NOUN,401081
tonal_ADJ,401040
entitlements_NOUN,401002
femur_NOUN,401000
Twelve_NOUN,400958
Ru_NOUN,400950
Louie_NOUN,400925
benefits_VERB,400923
collaborating_VERB,400867
oxygenation_NOUN,400847
trainee_NOUN,400806
unsustainable_ADJ,400805
FO_NOUN,400805
memorized_VERB,400747
entwined_VERB,400714
foxes_NOUN,400677
PVC_NOUN,400665
foraging_VERB,400662
Stable_ADJ,400658
gels_NOUN,400651
interoperability_NOUN,400647
quiver_NOUN,400585
waive_VERB,400582
GROUP_NOUN,400571
Huber_NOUN,400569
Cars_NOUN,400562
xvii_NOUN,400554
subjects_VERB,400538
sporting_VERB,400532
Antarctic_NOUN,400511
appetites_NOUN,400496
œ_X,400492
lance_NOUN,400471
divinely_ADV,400458
packed_ADJ,400454
Slim_ADJ,400395
brew_NOUN,400371
combine_NOUN,400356
Eggs_NOUN,400336
vested_ADJ,400321
spoons_NOUN,400251
Türkçe_NOUN,400248
hereinafter_ADV,400230
fared_VERB,400184
overtook_VERB,400171
plot_VERB,400148
Downing_NOUN,400121
attributing_VERB,400120
Fin_NOUN,400105
Figures_VERB,400101
Sato_NOUN,400088
whip_VERB,400069
symbiotic_ADJ,400042
tram_NOUN,400039
Mendoza_NOUN,400017
SVM_NOUN,400015
worsen_VERB,400015
homosexuals_NOUN,400009
chronically_ADV,399996
raise_NOUN,399935
scaffolds_NOUN,399902
lamina_NOUN,399901
interestingly_ADV,399872
magnetism_NOUN,399864
Connecting_VERB,399861
expel_VERB,399844
fatalities_NOUN,399803
designations_NOUN,399796
Confessions_NOUN,399796
articulates_VERB,399779
Laird_NOUN,399778
commercialization_NOUN,399700
secularism_NOUN,399694
Xue_NOUN,399684
Shepard_NOUN,399661
kPa_NOUN,399637
Requests_NOUN,399636
million_ADJ,399622
ం_NOUN,399608
euphoria_NOUN,399569
˛_NOUN,399526
invincible_ADJ,399526
Judea_NOUN,399504
Dickson_NOUN,399502
philanthropy_NOUN,399480
NL_NOUN,399479
dainty_ADJ,399456
brood_NOUN,399456
secured_ADJ,399372
Hannibal_NOUN,399365
folder_VERB,399362
Geographical_NOUN,399338
flagship_NOUN,399336
Pyramid_NOUN,399329
Baird_NOUN,399280
asses_NOUN,399256
centralization_NOUN,399254
unequivocal_ADJ,399229
_NOUN,399216
interferon_NOUN,399205
Gillespie_NOUN,399160
Strike_NOUN,399154
No._VERB,399154
bent_NOUN,399149
temporally_ADV,399129
mournful_ADJ,399087
laundering_NOUN,399076
McNamara_NOUN,399073
Janie_NOUN,399063
retrograde_ADJ,399061
Wings_NOUN,399018
Vanderbilt_NOUN,399009
guaranteeing_VERB,398987
Substituting_VERB,398979
primate_NOUN,398968
onlookers_NOUN,398941
VEGF_NOUN,398904
Steinberg_NOUN,398902
orifice_NOUN,398898
intonation_NOUN,398890
Calories_NOUN,398879
Minh_NOUN,398846
fractured_VERB,398817
orthodox_ADJ,398752
Continuing_NOUN,398692
Roberta_NOUN,398675
Dracula_NOUN,398639
Gamma_NOUN,398630
peek_NOUN,398582
Bulgarian_ADJ,398540
rarity_NOUN,398538
avid_ADJ,398487
ac_X,398482
ruining_VERB,398467
alkyl_NOUN,398463
embers_NOUN,398458
lymphoid_ADJ,398446
OUR_NOUN,398437
canons_NOUN,398432
NSA_NOUN,398413
Bermuda_NOUN,398393
extraneous_ADJ,398382
ν_NOUN,398352
grenades_NOUN,398348
FOUR_NUM,398345
Surgeon_NOUN,398332
UAE_NOUN,398270
DESIGN_NOUN,398247
reputations_NOUN,398234
malaise_NOUN,398211
Stages_NOUN,398201
prosecutions_NOUN,398192
ln_NOUN,398150
immobilization_NOUN,398148
Burnett_NOUN,398111
Analyses_NOUN,398106
rippling_VERB,398097
eligible_NOUN,398092
NET_ADJ,398079
libel_NOUN,398015
Setting_NOUN,397997
Circuits_NOUN,397939
mindless_ADJ,397936
fallen_ADJ,397920
Gettysburg_NOUN,397859
credence_NOUN,397857
warden_NOUN,397852
Smoking_NOUN,397823
insured_ADJ,397792
Garner_NOUN,397774
word_ADJ,397755
effector_NOUN,397740
resolves_VERB,397739
unequivocally_ADV,397718
Bot_NOUN,397711
undergraduates_NOUN,397678
Advantage_NOUN,397659
Maude_NOUN,397537
aggregated_VERB,397534
Matt._NOUN,397528
Moira_NOUN,397527
Bray_NOUN,397511
vibrated_VERB,397482
Rider_NOUN,397470
Recording_NOUN,397466
Arrange_VERB,397399
encodes_VERB,397363
Romano_NOUN,397363
hive_NOUN,397334
semiconductors_NOUN,397313
shampoo_NOUN,397282
Custer_NOUN,397255
Jong_NOUN,397223
Ping_NOUN,397184
waistband_NOUN,397182
oasis_NOUN,397180
Paradox_NOUN,397099
orchestrated_VERB,397068
Barrier_NOUN,397062
positives_NOUN,397045
indulgent_ADJ,397024
Dahl_NOUN,397020
Reception_NOUN,397017
bank_ADJ,396990
Spot_NOUN,396954
Philips_NOUN,396923
elliptic_ADJ,396921
Pocket_NOUN,396915
Devin_NOUN,396904
Another_NOUN,396894
Pantheon_NOUN,396877
absorbs_VERB,396806
McDowell_NOUN,396805
GUI_NOUN,396802
wa_NOUN,396799
和_NOUN,396734
fictions_NOUN,396723
telephones_NOUN,396721
phased_VERB,396705
exporters_NOUN,396703
Hogarth_NOUN,396692
haircut_NOUN,396688
SOCIAL_NOUN,396677
relocate_VERB,396664
XIX_NOUN,396660
ด_NOUN,396622
replying_VERB,396620
SCC_NOUN,396615
Venture_NOUN,396613
tracks_VERB,396610
ADP_NOUN,396589
restroom_NOUN,396584
subsurface_NOUN,396570
drunkenness_NOUN,396533
squirrels_NOUN,396483
technologically_ADV,396475
pods_NOUN,396471
energized_VERB,396450
heretics_NOUN,396427
counsellor_NOUN,396425
low_NOUN,396408
Rasmussen_NOUN,396369
Counties_NOUN,396367
battled_VERB,396351
murine_NOUN,396329
malignancies_NOUN,396303
homeowners_NOUN,396295
Pulse_NOUN,396281
astronomers_NOUN,396242
seated_ADJ,396196
seeped_VERB,396195
cliché_NOUN,396192
delayed_ADJ,396187
Shea_NOUN,396186
Beard_NOUN,396159
Took_VERB,396154
eBay_NOUN,396154
incompatibility_NOUN,396144
tripping_VERB,396134
upholding_VERB,396088
Omaha_NOUN,396083
metamorphosis_NOUN,396078
Angelica_NOUN,396067
C3_NOUN,396066
fervor_NOUN,396041
Alongside_ADP,396021
amending_VERB,396010
jihad_NOUN,396005
Cartwright_NOUN,395975
dictates_NOUN,395950
watching_NOUN,395922
aerosol_NOUN,395912
CONTROL_NOUN,395904
Dependence_NOUN,395885
Wild_ADJ,395843
Westview_NOUN,395810
EV_NOUN,395800
Mosaic_NOUN,395775
Abbas_NOUN,395727
departures_NOUN,395708
nutrient_NOUN,395617
counterproductive_ADJ,395615
annexation_NOUN,395606
Immanuel_NOUN,395595
tibia_NOUN,395472
Duff_NOUN,395453
Discourses_NOUN,395447
reciting_VERB,395425
Champagne_NOUN,395410
athletics_NOUN,395402
_NOUN,395399
solidly_ADV,395380
yearned_VERB,395342
must've_VERB,395340
larval_ADJ,395330
Ethiopian_ADJ,395298
Layla_NOUN,395289
Connect_VERB,395288
archetypal_ADJ,395241
drooping_VERB,395220
Saigon_NOUN,395209
R.S._NOUN,395198
Thessalonians_NOUN,395171
clump_NOUN,395141
rationalization_NOUN,395138
Herzegovina_NOUN,395128
appointing_VERB,395120
browsers_NOUN,395120
Result_NOUN,395116
Residents_NOUN,395102
P.S._NOUN,395083
Manitoba_NOUN,395067
terrors_NOUN,395062
preponderance_NOUN,395054
imaginable_ADJ,395038
wraps_VERB,395002
subordinated_VERB,394988
Asylum_NOUN,394980
Smooth_ADJ,394931
Iliad_NOUN,394922
π_ADJ,394916
dispel_VERB,394868
monsoon_NOUN,394848
nightgown_NOUN,394843
region_ADJ,394835
Md._NOUN,394827
UNICEF_NOUN,394807
Bachelor_NOUN,394787
Anthropological_NOUN,394776
Polk_NOUN,394756
estuary_NOUN,394650
post_X,394639
bob_NOUN,394626
fibre_ADJ,394614
Estimating_VERB,394603
chefs_NOUN,394595
john_NOUN,394583
Melvin_NOUN,394566
Valuation_NOUN,394560
wronged_VERB,394555
foramen_NOUN,394536
Org_NOUN,394522
yolk_NOUN,394510
confronts_VERB,394501
cures_NOUN,394499
Pleistocene_NOUN,394469
cease_NOUN,394466
carnage_NOUN,394402
dismayed_VERB,394392
strayed_VERB,394330
championed_VERB,394316
brave_VERB,394294
li_NOUN,394289
naturalism_NOUN,394274
Termination_NOUN,394271
Pickering_NOUN,394261
responders_NOUN,394227
outlaw_NOUN,394214
Hiroshima_NOUN,394191
Gastroenterology_NOUN,394184
M.L._NOUN,394089
rectangles_NOUN,394086
eco_NOUN,394084
Cats_NOUN,394083
visas_NOUN,394022
inoculation_NOUN,393937
Sikh_NOUN,393936
ai_X,393889
pound_VERB,393788
abortions_NOUN,393764
networked_ADJ,393749
Roderick_NOUN,393707
rewriting_VERB,393691
Bravo_NOUN,393690
Sparks_NOUN,393688
interrogated_VERB,393687
th_ADJ,393672
fringe_ADJ,393663
graduating_NOUN,393658
exaggerate_VERB,393656
scrape_VERB,393599
proto_NOUN,393566
limitless_ADJ,393549
Kepler_NOUN,393501
Specialist_NOUN,393498
ascribe_VERB,393493
dynamism_NOUN,393475
Afraid_ADJ,393464
TREATMENT_NOUN,393446
sighs_NOUN,393441
tumultuous_ADJ,393414
Erika_NOUN,393398
grudge_NOUN,393392
pedigree_NOUN,393332
neuromuscular_ADJ,393331
faintest_ADJ,393329
eras_NOUN,393321
ECB_NOUN,393319
Eighty_NUM,393302
rehearsals_NOUN,393297
Zones_NOUN,393279
prodded_VERB,393278
valiant_ADJ,393270
miniature_NOUN,393243
reformation_NOUN,393240
Facial_ADJ,393184
Antonia_NOUN,393171
Expanding_VERB,393161
proponent_NOUN,393144
M.M._NOUN,393130
yen_NOUN,393115
Simons_NOUN,393057
Moor_NOUN,393049
geometries_NOUN,393042
Turing_NOUN,393029
reflexivity_NOUN,393024
Toxicology_NOUN,392993
troopers_NOUN,392969
laborious_ADJ,392955
nightclub_NOUN,392943
intersecting_VERB,392930
tout_X,392915
wrestle_VERB,392905
glorify_VERB,392903
specialist_ADJ,392900
phone_VERB,392876
Somewhat_ADV,392849
Boltzmann_NOUN,392845
PP_PRT,392841
endeavours_NOUN,392830
mol_ADJ,392830
marches_NOUN,392793
submarine_ADJ,392791
sages_NOUN,392752
Latino_ADJ,392746
statewide_ADJ,392729
archers_NOUN,392705
Vygotsky_NOUN,392657
classed_VERB,392623
Checking_VERB,392621
Newsletter_NOUN,392611
spans_NOUN,392577
\_NUM,392573
swamps_NOUN,392530
nano_NOUN,392500
emigrants_NOUN,392457
xv_NOUN,392444
repressed_ADJ,392436
affiliated_ADJ,392391
berry_NOUN,392377
ihr_X,392358
breaking_ADJ,392326
iconography_NOUN,392297
